,noc_code,X,occupation,employment,median.income,mean.income,geography,nchar,remote_work
270,111,2160,        0111 Financial managers,1705,93062,106978,Hamilton,4,1
271,111,21162,        0111 Financial managers,480,91103,98317,St. John's,4,1
272,111,21164,        0111 Financial managers,255,58179,63431,Thunder Bay,4,1
273,111,21158,        0111 Financial managers,300,68983,80839,Sherbrooke,4,1
274,111,21136,        0111 Financial managers,2595,90561,98694,Ottawa - Gatineau (Ontario part / partie de l'Ontario),4,1
275,111,2127,        0111 Financial managers,75350,84313,105248,Canada,4,1
276,111,21176,        0111 Financial managers,1605,79403,94406,Winnipeg,4,1
277,111,2130,        0111 Financial managers,290,81193,91041,Greater Sudbury / Grand Sudbury,4,1
278,111,21142,        0111 Financial managers,240,74136,78480,Prince Edward Island / Œle-du-Prince-…douard,4,1
279,111,21132,        0111 Financial managers,910,97092,101564,Oshawa,4,1
280,111,21101,        0111 Financial managers,970,72652,83612,London,4,1
281,111,21150,        0111 Financial managers,265,72397,85410,Saguenay,4,1
282,111,2129,        0111 Financial managers,2950,92273,103479,Edmonton,4,1
283,111,21140,        0111 Financial managers,170,64142,69158,Peterborough,4,1
284,111,21170,        0111 Financial managers,5770,80401,92635,Vancouver [1],4,1
285,111,21160,        0111 Financial managers,560,72548,80643,St. Catharines - Niagara,4,1
286,111,21172,        0111 Financial managers,710,78081,85822,Victoria [1],4,1
287,111,21168,        0111 Financial managers,220,79766,81431,Trois-Rivières,4,1
288,111,2118,        0111 Financial managers,8925,76138,86781,British Columbia / Colombie-Britannique [1],4,1
289,111,2110,        0111 Financial managers,8570,94362,119996,Alberta [1],4,1
290,111,21178,        0111 Financial managers,110,89984,91399,Yukon [1],4,1
291,111,21100,        0111 Financial managers,235,65447,83380,Lethbridge,4,1
292,111,21108,        0111 Financial managers,1445,70109,78982,Nova Scotia / Nouvelle-…cosse,4,1
293,111,2140,        0111 Financial managers,345,73796,84380,Guelph,4,1
294,111,21152,        0111 Financial managers,260,79887,91332,Saint John,4,1
295,111,21105,        0111 Financial managers,1005,67374,73658,New Brunswick / Nouveau-Brunswick,4,1
296,111,21156,        0111 Financial managers,595,79741,101745,Saskatoon,4,1
297,111,2116,        0111 Financial managers,210,72879,83013,Brantford [1],4,1
298,111,21174,        0111 Financial managers,500,78910,88559,Windsor,4,1
299,111,2112,        0111 Financial managers,305,73150,85047,Barrie,4,1
300,111,2150,        0111 Financial managers,945,74144,84004,Halifax,4,1
301,111,2180,        0111 Financial managers,245,77635,81655,Kingston,4,1
302,111,2190,        0111 Financial managers,1280,81119,89997,Kitchener - Cambridge - Waterloo,4,1
303,111,21104,        0111 Financial managers,10265,84455,110149,Montréal [1],4,1
304,111,21134,        0111 Financial managers,3330,90461,97549,Ottawa - Gatineau,4,1
305,111,2170,        0111 Financial managers,385,66833,71262,Kelowna,4,1
306,111,21146,        0111 Financial managers,1530,86520,92219,Québec,4,1
307,112,22156,        0112 Human resources managers,435,80285,95587,Saskatoon,4,1
308,112,22109,        0112 Human resources managers,45,133888,130980,Nunavut [1],4,1
309,112,22176,        0112 Human resources managers,1200,73583,76477,Winnipeg,4,1
310,112,22100,        0112 Human resources managers,80,65047,66559,Lethbridge,4,1
311,112,22158,        0112 Human resources managers,210,72795,76686,Sherbrooke,4,1
312,112,22162,        0112 Human resources managers,420,88434,104694,St. John's,4,1
313,112,22107,        0112 Human resources managers,125,126838,127074,Northwest Territories / Territoires du Nord-Ouest [1],4,1
314,112,22130,        0112 Human resources managers,20745,84238,93914,Ontario [1],4,1
315,112,22,        0112 Human resources managers,175,64050,65174,Abbotsford - Mission,4,1
316,112,2220,        0112 Human resources managers,2675,100088,127324,Calgary,4,1
317,112,22172,        0112 Human resources managers,500,70956,74377,Victoria [1],4,1
318,112,2210,        0112 Human resources managers,6780,97236,115795,Alberta [1],4,1
319,112,2214,        0112 Human resources managers,75,63580,81475,Belleville,4,1
320,112,22103,        0112 Human resources managers,190,65764,75600,Moncton,4,1
321,112,22138,        0112 Human resources managers,805,89402,89980,Ottawa - Gatineau (partie du Québec / Quebec part),4,1
322,112,22101,        0112 Human resources managers,625,74513,80622,London,4,1
323,112,22170,        0112 Human resources managers,3540,82696,87764,Vancouver [1],4,1
324,112,22106,        0112 Human resources managers,610,85825,98376,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,1
325,112,2270,        0112 Human resources managers,145,76972,82792,Kelowna,4,1
326,112,22160,        0112 Human resources managers,545,70156,77999,St. Catharines - Niagara,4,1
327,112,22154,        0112 Human resources managers,1160,86798,94441,Saskatchewan,4,1
328,112,22105,        0112 Human resources managers,805,69120,74032,New Brunswick / Nouveau-Brunswick,4,1
329,112,22164,        0112 Human resources managers,115,71291,72024,Thunder Bay,4,1
330,112,22132,        0112 Human resources managers,790,90245,97284,Oshawa,4,1
331,112,22166,        0112 Human resources managers,10255,86675,100269,Toronto,4,1
332,112,2280,        0112 Human resources managers,155,74885,76353,Kingston,4,1
333,112,2229,        0112 Human resources managers,2645,97781,106982,Edmonton,4,1
334,112,22136,        0112 Human resources managers,2230,90862,91163,Ottawa - Gatineau (Ontario part / partie de l'Ontario),4,1
335,112,2240,        0112 Human resources managers,335,77355,98930,Guelph,4,1
336,112,22142,        0112 Human resources managers,155,73840,73488,Prince Edward Island / Œle-du-Prince-…douard,4,1
337,112,2260,        0112 Human resources managers,1305,91350,97566,Hamilton,4,1
338,112,22108,        0112 Human resources managers,1275,74865,76885,Nova Scotia / Nouvelle-…cosse,4,1
339,112,22104,        0112 Human resources managers,6590,80675,88766,Montréal [1],4,1
340,112,22178,        0112 Human resources managers,65,110819,98430,Yukon [1],4,1
341,112,22148,        0112 Human resources managers,360,103425,107017,Regina,4,1
342,112,2216,        0112 Human resources managers,205,76544,85522,Brantford [1],4,1
343,112,22144,        0112 Human resources managers,11565,79767,85585,Quebec / QuÈbec [1],4,1
344,112,2290,        0112 Human resources managers,815,74279,82937,Kitchener - Cambridge - Waterloo,4,1
345,112,22102,        0112 Human resources managers,1555,72652,75199,Manitoba,4,1
346,112,2230,        0112 Human resources managers,180,84676,86738,Greater Sudbury / Grand Sudbury,4,1
347,112,22152,        0112 Human resources managers,175,78480,81557,Saint John,4,1
348,112,2250,        0112 Human resources managers,825,77797,80625,Halifax,4,1
349,112,22134,        0112 Human resources managers,3035,90573,90850,Ottawa - Gatineau,4,1
350,112,22150,        0112 Human resources managers,215,71225,80569,Saguenay,4,1
351,112,22140,        0112 Human resources managers,135,70331,83763,Peterborough,4,1
352,112,2212,        0112 Human resources managers,295,70416,75600,Barrie,4,1
353,112,22146,        0112 Human resources managers,1495,85453,84861,Québec,4,1
354,112,22168,        0112 Human resources managers,220,61644,73275,Trois-Rivières,4,1
355,112,2227,        0112 Human resources managers,50420,83127,92727,Canada,4,1
356,112,2218,        0112 Human resources managers,5555,79467,84645,British Columbia / Colombie-Britannique [1],4,1
357,112,22174,        0112 Human resources managers,430,80795,87869,Windsor,4,1
358,113,23154,        0113 Purchasing managers,360,85157,89177,Saskatchewan,4,1
359,113,2314,        0113 Purchasing managers,60,75974,85388,Belleville,4,1
360,113,23104,        0113 Purchasing managers,3080,79402,88904,Montréal [1],4,1
361,113,23,        0113 Purchasing managers,80,83733,76943,Abbotsford - Mission,4,1
362,113,23162,        0113 Purchasing managers,165,82700,111127,St. John's,4,1
363,113,23100,        0113 Purchasing managers,60,74088,79398,Lethbridge,4,1
364,113,2320,        0113 Purchasing managers,1595,119935,139970,Calgary,4,1
365,113,2350,        0113 Purchasing managers,270,76241,82350,Halifax,4,1
366,113,23130,        0113 Purchasing managers,9480,88162,97907,Ontario [1],4,1
367,113,23150,        0113 Purchasing managers,55,102453,96581,Saguenay,4,1
368,113,2360,        0113 Purchasing managers,625,95375,102996,Hamilton,4,1
369,113,23176,        0113 Purchasing managers,345,78352,86009,Winnipeg,4,1
370,113,23152,        0113 Purchasing managers,85,104837,96832,Saint John,4,1
371,113,23170,        0113 Purchasing managers,1650,84876,93012,Vancouver [1],4,1
372,113,23142,        0113 Purchasing managers,45,50751,59070,Prince Edward Island / Œle-du-Prince-…douard,4,1
